2025-09-26 10:18:32,Amazon,red,"[1523, 576, 1522, 578, 1522, 579, 1527, 579]","(0, 452, 151, 100)"
2025-09-26 10:18:32,Amazon,red,"[1869, 492, 1745, 498, 1998, 484, 1784, 493]","(0, 453, 167, 99)"
2025-09-26 10:18:32,Amazon,red,"[1527, 685, 1529, 686, 1529, 686, 1529, 686]","(0, 453, 161, 98)"
2025-09-26 10:18:32,Adidas,red,"[1519, 481, 1402, 537, 1498, 778, 1616, 716]","(59, 452, 138, 83)"
2025-09-26 10:18:32,Adidas,blue,"[1393, 275, 1299, 443, 1702, 499, 1675, 321]","(1435, 114, 485, 119)"
2025-09-26 10:18:33,Adidas,blue,"[1133, 92, 1291, 469, 1710, 495, 1880, -65]","(1152, 536, 565, 115)"
2025-09-26 10:18:33,Adidas,blue,"[1193, 266, 1198, 566, 1680, 628, 1728, 283]","(1138, 638, 521, 105)"
2025-09-26 10:18:33,Adidas,blue,"[1199, 324, 1163, 580, 1648, 657, 1665, 362]","(1164, 649, 533, 121)"
2025-09-26 10:18:33,Amazon,blue,"[1220, 656, 1214, 657, 1215, 657, 1214, 657]","(1167, 662, 494, 110)"
2025-09-26 10:18:33,Adidas,blue,"[1126, 312, 1143, 590, 1596, 650, 1652, 323]","(1181, 677, 384, 97)"
2025-09-26 10:18:34,Amazon,blue,"[406, 424, -839, 122, 983, 520, 1440, 608]","(1214, 693, 335, 95)"
2025-09-26 10:18:34,Adidas,blue,"[1120, 326, 1137, 593, 1578, 655, 1661, 335]","(1177, 168, 608, 119)"
2025-09-26 10:18:34,Adidas,blue,"[1126, 347, 1133, 611, 1576, 672, 1612, 364]","(1116, 188, 663, 130)"
2025-09-26 10:18:34,Adidas,blue,"[1118, 342, 1138, 614, 1581, 670, 1622, 356]","(1138, 188, 649, 115)"
2025-09-26 10:18:34,Adidas,blue,"[1129, 341, 1130, 607, 1574, 668, 1618, 360]","(1166, 192, 619, 105)"
2025-09-26 10:18:35,Adidas,blue,"[1141, 323, 1130, 587, 1576, 648, 1608, 345]","(1176, 172, 601, 125)"
2025-09-26 10:18:35,Adidas,red,"[1458, 256, 1273, 383, 1502, 684, 1691, 530]","(0, 450, 253, 103)"
2025-09-26 10:18:35,Adidas,red,"[1716, 601, 1585, 558, 1435, 760, 1560, 815]","(0, 450, 217, 87)"
2025-09-26 10:18:35,Amazon,red,"[737, 10, 736, 10, 736, 10, 736, 10]","(0, 451, 207, 84)"
2025-09-26 10:18:35,Amazon,red,"[1488, 643, 1488, 643, 1488, 643, 1488, 643]","(89, 455, 136, 78)"
2025-09-26 10:18:36,Amazon,red,"[1465, 714, 1471, 715, 1459, 714, 1471, 716]","(714, 386, 158, 221)"
2025-09-26 10:18:36,Amazon,red,"[395, 725, 440, 762, 405, 733, 390, 723]","(713, 391, 177, 189)"
2025-09-26 10:18:36,Amazon,red,"[1539, 732, 1539, 733, 1538, 732, 1539, 733]","(657, 398, 222, 185)"
2025-09-26 10:18:36,Amazon,red,"[1788, 1003, 1797, 991, 1788, 1006, 1821, 971]","(688, 407, 155, 180)"
2025-09-26 10:18:36,Amazon,red,"[1561, 873, 1493, 873, 1721, 895, 1550, 881]","(678, 396, 193, 221)"
2025-09-26 10:18:37,Amazon,red,"[1609, 721, 1598, 726, 1604, 722, 1581, 707]","(0, 449, 209, 75)"
2025-09-26 10:18:37,Amazon,red,"[1059, 683, 271, 633, 236, 627, 392, 753]","(690, 395, 129, 208)"
2025-09-26 10:18:37,Amazon,red,"[1850, 1030, 2072, 1156, 1316, 777, 377, 313]","(49, 448, 180, 84)"
2025-09-26 10:18:37,Amazon,red,"[166, 570, 192, 575, 164, 570, 190, 575]","(0, 448, 263, 85)"
2025-09-26 10:18:37,Amazon,red,"[1652, 648, 1708, 650, 1720, 649, 1713, 649]","(67, 448, 210, 88)"
2025-09-26 10:18:38,Amazon,red,"[239, 624, -119, 579, 251, 622, 249, 619]","(86, 450, 195, 89)"
2025-09-26 10:18:38,Amazon,red,"[282, 635, 288, 632, 281, 635, 276, 638]","(0, 447, 311, 92)"
2025-09-26 10:18:38,Amazon,red,"[1155, 743, 1156, 743, 1156, 743, 1156, 743]","(0, 448, 317, 93)"
2025-09-26 10:18:38,Amazon,red,"[1385, 618, 1385, 618, 1386, 618, 1376, 618]","(0, 447, 301, 91)"
2025-09-26 10:18:38,Amazon,red,"[1444, 711, 1444, 711, 1444, 711, 1444, 711]","(0, 446, 299, 90)"
2025-09-26 10:18:39,Amazon,red,"[1653, 870, 1709, 861, 1207, 1343, 1722, 824]","(0, 448, 267, 86)"
2025-09-26 10:18:39,Amazon,red,"[1849, 421, 1876, 493, 1864, 406, 2028, 438]","(528, 486, 274, 243)"
2025-09-26 10:18:39,Amazon,red,"[1834, 490, 1834, 490, 1834, 490, 1834, 490]","(925, 980, 311, 100)"
2025-09-26 10:21:44,Adidas,,"[650, 326, 648, 313, 593, 418, 650, 321]",
2025-09-26 10:21:44,Amazon,,"[713, 260, 713, 260, 713, 260, 713, 260]",
2025-09-26 10:21:44,Amazon,,"[451, 783, 451, 783, 451, 783, 451, 783]",
2025-09-26 10:21:45,Adidas,,"[-3314, -2127, 1226, 664, 1152, 627, 1185, 646]",
2025-09-26 10:21:45,Adidas,blue,"[1370, 716, 1371, 877, 1732, 864, 1671, 662]","(1488, 540, 292, 121)"
2025-09-26 10:21:45,Adidas,blue,"[1460, 552, 1463, 769, 1876, 750, 1818, 541]","(1324, 540, 48, 165)"
2025-09-26 10:21:45,Adidas,blue,"[1461, 587, 1526, 847, 1916, 838, 1877, 555]","(1482, 341, 438, 199)"
2025-09-26 10:21:46,Adidas,blue,"[1386, 609, 1432, 862, 1844, 842, 1799, 576]","(1420, 432, 235, 113)"
2025-09-26 10:21:46,Adidas,blue,"[1303, 629, 1298, 855, 1735, 831, 1690, 604]","(1392, 416, 349, 112)"
2025-09-26 10:21:46,Adidas,blue,"[1258, 610, 1262, 845, 1687, 814, 1644, 578]","(1122, 607, 84, 345)"
2025-09-26 10:21:46,Amazon,blue,"[917, 521, 918, 515, 917, 522, 917, 518]","(1364, 373, 267, 129)"
2025-09-26 10:21:46,Amazon,blue,"[883, 508, 883, 508, 884, 508, 883, 508]","(1072, 638, 223, 321)"
2025-09-26 10:21:47,Adidas,blue,"[1186, 598, 1208, 836, 1614, 797, 1569, 554]","(1059, 604, 237, 341)"
2025-09-26 10:21:47,Adidas,blue,"[1160, 576, 1200, 815, 1600, 774, 1570, 533]","(1272, 361, 366, 109)"
2025-09-26 10:21:47,Adidas,blue,"[1193, 601, 1191, 817, 1604, 772, 1551, 562]","(1051, 612, 254, 318)"
2025-09-26 10:21:47,Adidas,blue,"[1194, 604, 1205, 829, 1610, 790, 1570, 559]","(1058, 624, 249, 321)"
2025-09-26 10:21:48,Adidas,blue,"[1182, 602, 1192, 827, 1597, 783, 1557, 556]","(1052, 650, 247, 319)"
2025-09-26 10:21:48,Adidas,blue,"[1164, 576, 1184, 814, 1583, 772, 1551, 529]","(1047, 633, 254, 296)"
2025-09-26 10:21:48,Adidas,blue,"[1144, 584, 1183, 806, 1566, 770, 1555, 534]","(1034, 632, 295, 307)"
2025-09-26 10:21:48,Amazon,,"[200, 888, 211, 888, 210, 889, 211, 888]",
2025-09-26 10:21:48,Adidas,,"[423, 644, 421, 660, 425, 625, 422, 651]",
2025-09-26 10:21:49,Amazon,,"[1258, 958, 1303, 969, 1266, 960, 1297, 967]",
2025-09-26 10:21:49,Amazon,,"[978, 379, 978, 378, 974, 379, 976, 379]",
2025-09-26 10:21:49,Amazon,,"[624, 634, 605, 644, 622, 633, 605, 638]",
2025-09-26 10:21:49,Amazon,,"[335, 828, 343, 821, 378, 790, 337, 824]",
2025-09-26 10:21:49,Amazon,blue,"[526, 280, 535, 274, 521, 276, 592, 164]","(1240, 936, 192, 49)"
2025-09-26 10:21:50,Nike,,"[1031, 344, 1060, 844, 1625, 806, 1611, 319]",
2025-09-26 10:21:50,Amazon,blue,"[949, 482, 896, 449, 804, 430, 839, 438]","(1090, 516, 353, 211)"
2025-09-26 10:21:50,Nike,blue,"[945, 316, 902, 928, 1591, 879, 1536, 303]","(1202, 485, 179, 145)"
2025-09-26 10:21:50,Nike,,"[890, 311, 919, 892, 1577, 805, 1491, 254]",
2025-09-26 10:21:50,Amazon,blue,"[797, 452, 842, 527, 786, 446, 2361, 547]","(1219, 502, 110, 94)"
2025-09-26 10:21:51,Amazon,blue,"[1648, 935, 1509, 858, 1674, 967, 2269, 2661]","(1004, 626, 100, 70)"
2025-09-26 10:21:51,Nike,,"[863, 285, 948, 830, 1540, 731, 1475, 206]",
2025-09-26 10:21:51,Amazon,blue,"[827, 552, 826, 552, 827, 551, 826, 551]","(1232, 491, 102, 81)"
2025-09-26 10:21:51,Amazon,blue,"[969, 609, 973, 580, 970, 606, 967, 615]","(1174, 450, 128, 112)"
2025-09-26 10:21:52,Nike,blue,"[834, 325, 936, 882, 1515, 777, 1465, 253]","(984, 670, 161, 79)"
2025-09-26 10:21:52,Amazon,blue,"[815, 574, 816, 579, 816, 582, 816, 580]","(990, 656, 191, 102)"
2025-09-26 10:21:52,Amazon,blue,"[800, 609, 800, 609, 800, 609, 800, 609]","(988, 658, 227, 118)"
2025-09-26 10:21:52,Nike,blue,"[787, 376, 982, 908, 1493, 825, 1510, 264]","(1014, 627, 323, 193)"
2025-09-26 10:21:52,Amazon,blue,"[1752, 827, 1752, 827, 1752, 827, 1752, 827]","(1053, 618, 311, 227)"
2025-09-26 10:21:53,Nike,blue,"[887, 461, 923, 1076, 1584, 969, 1486, 397]","(1196, 586, 165, 203)"
2025-09-26 10:21:53,Nike,blue,"[843, 494, 949, 1130, 1596, 982, 1498, 432]","(1212, 625, 167, 188)"
2025-09-26 10:21:53,Nike,blue,"[863, 523, 905, 1149, 1610, 1019, 1496, 444]","(1243, 638, 131, 197)"
2025-09-26 10:21:53,Nike,blue,"[820, 501, 933, 1116, 1574, 977, 1474, 428]","(1169, 617, 207, 242)"
2025-09-26 10:21:53,Amazon,,"[1801, 611, 1801, 611, 1801, 611, 1802, 611]",
2025-09-26 10:21:54,Amazon,,"[177, 1011, 175, 999, 175, 1000, 175, 999]",
2025-09-26 10:21:54,Amazon,,"[494, 759, 493, 760, 494, 759, 493, 760]",
2025-09-26 10:21:54,Amazon,,"[524, 275, 524, 275, 524, 275, 524, 275]",
2025-09-26 10:21:54,Amazon,,"[352, 817, 350, 817, 352, 817, 352, 817]",
2025-09-26 10:21:54,Amazon,,"[-31, 982, 13, 740, 656, 728, 503, 754]",
2025-09-26 10:21:55,Amazon,,"[506, 760, 506, 759, 506, 760, 506, 759]",
2025-09-26 10:21:55,Zepto,,"[1119, 533, 1158, 960, 1638, 931, 1534, 458]",
2025-09-26 10:21:55,Zepto,,"[983, 438, 1050, 901, 1538, 868, 1484, 346]",
2025-09-26 10:21:55,Amazon,,"[690, 766, 690, 766, 690, 766, 690, 766]",
2025-09-26 10:21:55,Zepto,,"[954, 463, 1010, 956, 1538, 927, 1470, 372]",
2025-09-26 10:21:56,Zepto,,"[942, 419, 1002, 883, 1501, 853, 1445, 315]",
2025-09-26 10:21:56,Zepto,,"[934, 405, 981, 878, 1499, 827, 1408, 310]",
2025-09-26 10:21:56,Amazon,,"[343, 203, 344, 203, 343, 203, 343, 203]",
2025-09-26 10:21:56,Amazon,,"[340, 204, 340, 204, 340, 204, 327, 203]",
2025-09-26 10:21:57,Amazon,,"[1039, 620, 1042, 597, 1042, 597, 1042, 597]",
2025-09-26 10:21:57,Amazon,,"[329, 214, 329, 213, 329, 214, 329, 214]",
2025-09-26 10:21:57,Amazon,,"[675, 924, 711, 1117, 669, 916, 519, 958]",
2025-09-26 10:21:57,Amazon,,"[518, 176, 527, 173, 515, 176, 439, 223]",
2025-09-26 10:21:57,Amazon,,"[516, 631, 516, 632, 516, 632, 516, 634]",
2025-09-26 10:21:57,Amazon,,"[1260, 933, 1263, 935, 1261, 934, 1262, 934]",
2025-09-26 10:21:58,Amazon,,"[339, 826, 340, 826, 342, 821, 340, 826]",
2025-09-26 10:21:58,Amazon,,"[1415, 598, 1417, 602, 1417, 601, 1418, 603]",
2025-09-26 10:21:58,Amazon,,"[1167, 683, 1142, 836, 1723, 808, 1683, 642]",
2025-09-26 10:21:58,Amazon,blue,"[1063, 614, 1073, 783, 1714, 742, 1681, 545]","(1132, 804, 343, 47)"
2025-09-26 10:21:58,Amazon,blue,"[994, 650, 1008, 831, 1676, 775, 1641, 568]","(986, 846, 457, 83)"
2025-09-26 10:21:59,Amazon,blue,"[976, 647, 997, 829, 1656, 749, 1616, 542]","(972, 859, 320, 66)"
2025-09-26 10:21:59,Amazon,blue,"[967, 653, 989, 832, 1640, 738, 1595, 535]","(974, 850, 283, 83)"
2025-09-26 10:21:59,Amazon,blue,"[979, 638, 1004, 812, 1650, 720, 1602, 522]","(986, 803, 511, 116)"
2025-09-26 10:21:59,Amazon,blue,"[978, 624, 1006, 798, 1652, 698, 1600, 503]","(1166, 808, 216, 54)"
2025-09-26 10:22:00,Amazon,blue,"[974, 610, 1000, 783, 1639, 681, 1587, 489]","(1222, 753, 350, 85)"
2025-09-26 10:22:00,Amazon,,"[1750, 287, 1750, 287, 1750, 286, 1749, 287]",
2025-09-26 10:22:00,Amazon,,"[358, 801, 417, 773, 338, 811, 387, 788]",
2025-09-26 10:22:00,Amazon,,"[464, 772, 703, 900, 182, 1177, -342, -3720]",
2025-09-26 10:22:00,Amazon,,"[279, 914, 280, 913, 279, 914, 280, 912]",
2025-09-26 10:22:01,Amazon,,"[976, 332, 976, 332, 976, 332, 975, 332]",
